word	lexicon_index	seed	epoch	target_cosine	best_wrong_cosine	target_rank	top1	top5	margin
room	423	19	155	0.631549	0.6972969	18	False	False	-0.06574792
stock	424	19	155	0.53459555	0.66467303	158	False	False	-0.13007748
training	425	19	155	0.5676278	0.6225595	14	False	False	-0.0549317
too	426	19	155	0.68995595	0.8314997	78	False	False	-0.14154375
credit	427	19	155	0.5993438	0.6402766	10	False	False	-0.040932834
point	428	19	155	0.5930869	0.75661767	169	False	False	-0.16353077
join	429	19	155	0.7374013	0.6223465	1	True	True	0.115054786
science	430	19	155	0.67599034	0.61802864	1	True	True	0.057961702
men	431	19	155	0.5708804	0.7441371	159	False	False	-0.1732567
categories	432	19	155	0.5962323	0.6456311	9	False	False	-0.04939878
advanced	433	19	155	0.61981493	0.6381752	3	False	True	-0.018360257
west	434	19	155	0.5764313	0.72698015	143	False	False	-0.15054888
sales	435	19	155	0.6298637	0.6507142	3	False	True	-0.02085054
look	436	19	155	0.77163714	0.8665964	15	False	False	-0.09495926
english	437	19	155	0.64589536	0.6136619	1	True	True	0.032233477
left	438	19	155	0.67137384	0.7174002	10	False	False	-0.04602635
team	439	19	155	0.6376805	0.6699287	12	False	False	-0.03224826
estate	440	19	155	0.46464303	0.66812205	460	False	False	-0.20347902
box	441	19	155	0.56571627	0.6149862	10	False	False	-0.049269915
conditions	442	19	155	0.6171902	0.7090059	33	False	False	-0.09181571
select	443	19	155	0.6937024	0.62537354	1	True	True	0.06832886
windows	444	19	155	0.6247064	0.5758533	1	True	True	0.0488531
photos	445	19	155	0.7516844	0.729636	1	True	True	0.022048414
gay	446	19	155	0.34648806	0.7068958	1335	False	False	-0.36040777
thread	447	19	155	0.589014	0.5595025	1	True	True	0.029511511
week	448	19	155	0.77716	0.77155536	1	True	True	0.0056046247
category	449	19	155	0.5604916	0.6471565	18	False	False	-0.086664855
note	450	19	155	0.5976922	0.6467332	8	False	False	-0.049041033
live	451	19	155	0.6217991	0.7261748	47	False	False	-0.10437566
large	452	19	155	0.6957627	0.658753	1	True	True	0.037009716
gallery	453	19	155	0.5667086	0.53310466	1	True	True	0.033603966
table	454	19	155	0.5762757	0.68274736	46	False	False	-0.10647166
register	455	19	155	0.5300901	0.59177226	4	False	True	-0.061682165
however	456	19	155	0.73462796	0.807632	23	False	False	-0.07300407
june	457	19	155	0.6623722	0.7296406	10	False	False	-0.06726843
october	458	19	155	0.6206571	0.65941286	5	False	True	-0.038755774
november	459	19	155	0.6464911	0.6357369	1	True	True	0.010754228
market	460	19	155	0.6638555	0.6804761	2	False	True	-0.016620636
library	461	19	155	0.7103506	0.5973455	1	True	True	0.1130051
really	462	19	155	0.8452772	0.83220476	1	True	True	0.013072431
action	463	19	155	0.6168149	0.7430165	94	False	False	-0.12620157
start	464	19	155	0.6623514	0.7745148	51	False	False	-0.112163365
series	465	19	155	0.64010584	0.6056015	1	True	True	0.034504354
model	466	19	155	0.6089871	0.7016102	10	False	False	-0.092623115
features	467	19	155	0.7383764	0.7528259	2	False	True	-0.014449537
air	468	19	155	0.54385567	0.6914994	151	False	False	-0.14764374
industry	469	19	155	0.65520597	0.6858847	3	False	True	-0.03067875
plan	470	19	155	0.70845526	0.7830973	7	False	False	-0.07464206
human	471	19	155	0.56506634	0.68718517	121	False	False	-0.12211883
provided	472	19	155	0.68438184	0.75587183	4	False	True	-0.07148999
tv	473	19	155	0.69946533	0.6734295	1	True	True	0.026035845
yes	474	19	155	0.6838395	0.8310898	53	False	False	-0.1472503
required	475	19	155	0.783438	0.74205005	1	True	True	0.041387975
second	476	19	155	0.74429166	0.70153	1	True	True	0.042761683
hot	477	19	155	0.5899962	0.6036836	3	False	True	-0.013687372
accessories	478	19	155	0.58484477	0.51512784	1	True	True	0.06971693
cost	479	19	155	0.7196274	0.689745	1	True	True	0.029882371
movie	480	19	155	0.72827476	0.70112115	1	True	True	0.027153611
forums	481	19	155	0.69249505	0.5446858	1	True	True	0.14780927
march	482	19	155	0.6938337	0.75158566	5	False	True	-0.057751954
la	483	19	155	0.6343023	0.5639119	1	True	True	0.0703904
september	484	19	155	0.66199446	0.67344254	4	False	True	-0.011448085
better	485	19	155	0.74619085	0.8329887	31	False	False	-0.08679783
say	486	19	155	0.76062393	0.76509917	5	False	True	-0.004475236
questions	487	19	155	0.7005843	0.72581774	2	False	True	-0.025233448
july	488	19	155	0.7339708	0.747864	2	False	True	-0.013893187
yahoo	489	19	155	0.5788211	0.60214174	5	False	True	-0.023320615
going	490	19	155	0.822486	0.77801096	1	True	True	0.04447502
medical	491	19	155	0.65978235	0.67045414	2	False	True	-0.010671794
test	492	19	155	0.5244072	0.7174184	293	False	False	-0.19301116
friend	493	19	155	0.7490294	0.67234904	1	True	True	0.07668036
come	494	19	155	0.79365236	0.7847192	1	True	True	0.008933127
dec	495	19	155	0.4221714	0.53402245	13	False	False	-0.11185104
server	496	19	155	0.6744348	0.667576	1	True	True	0.006858766
pc	497	19	155	0.62957007	0.6123522	1	True	True	0.017217875
study	498	19	155	0.7136447	0.6639683	1	True	True	0.04967636
application	499	19	155	0.7039601	0.64313155	1	True	True	0.060828567
cart	500	19	155	0.43934172	0.55051076	28	False	False	-0.11116904
staff	501	19	155	0.49126503	0.6354171	182	False	False	-0.14415208
articles	502	19	155	0.6892208	0.6541996	1	True	True	0.035021186
san	503	19	155	0.49003017	0.65737754	256	False	False	-0.16734737
feedback	504	19	155	0.53343946	0.5734081	5	False	True	-0.03996867
again	505	19	155	0.7552407	0.7990333	11	False	False	-0.043792605
play	506	19	155	0.6445603	0.78093624	59	False	False	-0.13637596
looking	507	19	155	0.72174937	0.7889127	18	False	False	-0.06716335
issues	508	19	155	0.6350393	0.66470426	7	False	False	-0.029664934
april	509	19	155	0.5878469	0.6901129	75	False	False	-0.10226601
never	510	19	155	0.78945965	0.8106113	4	False	True	-0.021151662
users	511	19	155	0.7659809	0.7196644	1	True	True	0.046316504
complete	512	19	155	0.6354329	0.72357583	24	False	False	-0.08814293
street	513	19	155	0.547636	0.6606031	46	False	False	-0.11296713
topic	514	19	155	0.6138008	0.6331442	2	False	True	-0.019343376
comment	515	19	155	0.6530893	0.66893333	2	False	True	-0.015844047
financial	516	19	155	0.60280406	0.6588028	24	False	False	-0.055998743
things	517	19	155	0.86898327	0.85769755	1	True	True	0.011285722
working	518	19	155	0.7519643	0.73066115	1	True	True	0.021303117
against	519	19	155	0.56907463	0.70672214	147	False	False	-0.13764751
standard	520	19	155	0.6438559	0.65473694	3	False	True	-0.010881007
tax	521	19	155	0.6075245	0.7128387	35	False	False	-0.105314195
person	522	19	155	0.67855847	0.7543236	38	False	False	-0.07576513
below	523	19	155	0.5224244	0.6807819	103	False	False	-0.1583575
mobile	524	19	155	0.5726988	0.60468155	8	False	False	-0.03198278
less	525	19	155	0.6593803	0.80905175	116	False	False	-0.14967144
got	526	19	155	0.7695387	0.8459391	19	False	False	-0.0764004
blog	527	19	155	0.7178891	0.6926401	1	True	True	0.025248945
party	528	19	155	0.492513	0.77616984	695	False	False	-0.28365684
payment	529	19	155	0.70822936	0.6302179	1	True	True	0.07801145
equipment	530	19	155	0.69059587	0.6159793	1	True	True	0.07461655
login	531	19	155	0.49359474	0.53450316	5	False	True	-0.040908426
student	532	19	155	0.6680326	0.7117793	4	False	True	-0.04374671
let	533	19	155	0.78760856	0.8249197	3	False	True	-0.037311137
programs	534	19	155	0.75831467	0.6897622	1	True	True	0.068552494
offers	535	19	155	0.60784125	0.69740987	39	False	False	-0.089568615
legal	536	19	155	0.63725895	0.68524814	10	False	False	-0.04798919
above	537	19	155	0.5655641	0.707182	122	False	False	-0.1416179
recent	538	19	155	0.68208545	0.72485995	17	False	False	-0.0427745
park	539	19	155	0.546466	0.60108083	24	False	False	-0.054614842
stores	540	19	155	0.6629976	0.66430587	2	False	True	-0.0013082623
side	541	19	155	0.6409365	0.6591826	9	False	False	-0.018246114
act	542	19	155	0.54138976	0.7315645	233	False	False	-0.19017476
problem	543	19	155	0.6744967	0.75737387	16	False	False	-0.08287716
red	544	19	155	0.47976267	0.7518331	380	False	False	-0.2720704
give	545	19	155	0.79165685	0.8138469	4	False	True	-0.022190034
memory	546	19	155	0.58558947	0.63551325	6	False	False	-0.049923778
performance	547	19	155	0.6577096	0.68549	4	False	True	-0.027780414
social	548	19	155	0.6164949	0.71553713	20	False	False	-0.09904224
q	549	19	155	0.60244644	0.5808052	1	True	True	0.021641254
august	550	19	155	0.651076	0.7006309	15	False	False	-0.049554884
quote	551	19	155	0.62086415	0.58941996	1	True	True	0.031444192
language	552	19	155	0.6967509	0.61790514	1	True	True	0.07884574
story	553	19	155	0.70462066	0.627906	1	True	True	0.076714635
sell	554	19	155	0.744339	0.73122317	1	True	True	0.013115823
options	555	19	155	0.63853824	0.66658825	4	False	True	-0.028050005
rates	556	19	155	0.6391921	0.673905	2	False	True	-0.03471291
create	557	19	155	0.7631383	0.66756326	1	True	True	0.095575035
key	558	19	155	0.56245613	0.6253993	25	False	False	-0.06294316
body	559	19	155	0.5171267	0.7629659	359	False	False	-0.24583924
young	560	19	155	0.64446574	0.64877516	3	False	True	-0.004309416
america	561	19	155	0.63394785	0.62751013	1	True	True	0.006437719
important	562	19	155	0.6440414	0.7768471	96	False	False	-0.1328057
field	563	19	155	0.52924365	0.7604091	306	False	False	-0.23116547
few	564	19	155	0.71989477	0.79969555	19	False	False	-0.079800785
east	565	19	155	0.68571347	0.65161	1	True	True	0.034103453
paper	566	19	155	0.6272045	0.6554084	2	False	True	-0.028203905
single	567	19	155	0.6668621	0.6840659	3	False	True	-0.017203808
age	568	19	155	0.6309913	0.63707423	2	False	True	-0.006082952
activities	569	19	155	0.6274735	0.66538626	5	False	True	-0.037912786
club	570	19	155	0.70044464	0.6526143	1	True	True	0.047830343
example	571	19	155	0.7701594	0.71727204	1	True	True	0.05288738
girls	572	19	155	0.6363057	0.6530687	2	False	True	-0.016763031
additional	573	19	155	0.6489877	0.756672	3	False	True	-0.107684314
password	574	19	155	0.62623245	0.61471385	1	True	True	0.011518598
z	575	19	155	0.6006717	0.61972296	2	False	True	-0.019051254
latest	576	19	155	0.5643814	0.720758	108	False	False	-0.1563766
something	577	19	155	0.8387143	0.8303639	1	True	True	0.008350372
road	578	19	155	0.5749084	0.6153307	9	False	False	-0.04042232
gift	579	19	155	0.69016594	0.6687639	1	True	True	0.021402061
question	580	19	155	0.76096195	0.76491123	2	False	True	-0.0039492846
changes	581	19	155	0.709029	0.7038202	1	True	True	0.0052087903
night	582	19	155	0.6633387	0.71392214	10	False	False	-0.050583422
ca	583	19	155	0.77773535	0.8454876	9	False	False	-0.06775224
hard	584	19	155	0.70392734	0.7895304	34	False	False	-0.08560306
texas	585	19	155	0.5123481	0.65285516	108	False	False	-0.14050704
oct	586	19	155	0.51676154	0.5157007	1	True	True	0.0010608435
pay	587	19	155	0.6965391	0.72796595	5	False	True	-0.031426847
four	588	19	155	0.6671429	0.77148116	83	False	False	-0.10433823
poker	589	19	155	0.3975469	0.57769257	60	False	False	-0.18014568
status	590	19	155	0.56609786	0.68912977	91	False	False	-0.123031914
browse	591	19	155	0.68311	0.56172913	1	True	True	0.121380866
issue	592	19	155	0.65690315	0.6831976	3	False	True	-0.02629447
range	593	19	155	0.5356303	0.6582639	88	False	False	-0.122633636
building	594	19	155	0.7060958	0.65966624	1	True	True	0.046429574
seller	595	19	155	0.6063117	0.56826603	1	True	True	0.038045645
court	596	19	155	0.53267276	0.6594828	130	False	False	-0.12681001
february	597	19	155	0.64991564	0.6719133	10	False	False	-0.02199769
always	598	19	155	0.82545775	0.8496004	7	False	False	-0.024142623
result	599	19	155	0.7808912	0.7736736	1	True	True	0.007217586
audio	600	19	155	0.68738085	0.71495026	2	False	True	-0.027569413
light	601	19	155	0.62161875	0.6160542	1	True	True	0.0055645704
write	602	19	155	0.61774206	0.74103105	88	False	False	-0.12328899
war	603	19	155	0.58307	0.7721438	228	False	False	-0.1890738
nov	604	19	155	0.49271774	0.48008844	1	True	True	0.0126293
offer	605	19	155	0.6564883	0.7073113	37	False	False	-0.050822973
blue	606	19	155	0.6151054	0.56691664	1	True	True	0.048188746
groups	607	19	155	0.67353153	0.69848126	2	False	True	-0.02494973
al	608	19	155	0.46415055	0.58760273	174	False	False	-0.12345219
easy	609	19	155	0.6641975	0.8755173	112	False	False	-0.2113198
given	610	19	155	0.7270901	0.76208866	10	False	False	-0.034998536
files	611	19	155	0.6414091	0.66109943	2	False	True	-0.019690335
event	612	19	155	0.5723095	0.6972013	140	False	False	-0.12489182
release	613	19	155	0.6449929	0.63342845	1	True	True	0.011564434
analysis	614	19	155	0.68455076	0.65879637	1	True	True	0.025754392
request	615	19	155	0.770811	0.7221214	1	True	True	0.048689604
fax	616	19	155	0.32382816	0.49168998	156	False	False	-0.16786182
china	617	19	155	0.6302291	0.683615	14	False	False	-0.053385913
making	618	19	155	0.7722374	0.7175394	1	True	True	0.05469799
picture	619	19	155	0.6405557	0.65852964	2	False	True	-0.01797396
needs	620	19	155	0.6826675	0.79875237	67	False	False	-0.11608487
possible	621	19	155	0.7252367	0.7739353	15	False	False	-0.048698604
might	622	19	155	0.7381679	0.80726737	25	False	False	-0.069099486
yet	623	19	155	0.78323716	0.84452003	15	False	False	-0.061282873
month	624	19	155	0.73859245	0.7388691	2	False	True	-0.00027662516
major	625	19	155	0.6693741	0.71570456	5	False	True	-0.046330452
star	626	19	155	0.55515784	0.63389075	51	False	False	-0.07873291
areas	627	19	155	0.70104766	0.68966967	1	True	True	0.01137799
future	628	19	155	0.6282894	0.78301096	145	False	False	-0.15472156
space	629	19	155	0.5561427	0.66642827	114	False	False	-0.11028558
committee	630	19	155	0.5489364	0.69980323	78	False	False	-0.1508668
hand	631	19	155	0.7332607	0.7954808	10	False	False	-0.062220097
sun	632	19	155	0.5090368	0.5888729	43	False	False	-0.07983613
cards	633	19	155	0.6682991	0.6023136	1	True	True	0.0659855
problems	634	19	155	0.66091937	0.7234187	21	False	False	-0.062499344
london	635	19	155	0.49434018	0.6586103	217	False	False	-0.1642701
washington	636	19	155	0.60568255	0.6585649	15	False	False	-0.052882373
meeting	637	19	155	0.66909397	0.7352922	16	False	False	-0.06619823
become	638	19	155	0.62767977	0.7351548	75	False	False	-0.10747504
interest	639	19	155	0.6455215	0.75892234	83	False	False	-0.11340082
id	640	19	155	0.43555865	0.4700364	3	False	True	-0.03447774
child	641	19	155	0.68581104	0.661878	1	True	True	0.023933053
keep	642	19	155	0.7292287	0.81445694	42	False	False	-0.085228264
enter	643	19	155	0.6726521	0.6704889	1	True	True	0.0021632314
porn	644	19	155	0.33419797	0.49993014	249	False	False	-0.16573218
share	645	19	155	0.5817626	0.72985536	137	False	False	-0.14809275
similar	646	19	155	0.718299	0.7148451	1	True	True	0.0034538507
garden	647	19	155	0.59122735	0.55583483	1	True	True	0.035392523
schools	648	19	155	0.7333094	0.69684815	1	True	True	0.036461234
million	649	19	155	0.61217225	0.669746	22	False	False	-0.057573736
added	650	19	155	0.5905529	0.76043904	174	False	False	-0.16988611
reference	651	19	155	0.6019748	0.7109692	12	False	False	-0.108994424
companies	652	19	155	0.7895847	0.6838335	1	True	True	0.10575122
listed	653	19	155	0.65184236	0.6024524	1	True	True	0.04938996
baby	654	19	155	0.637914	0.66942436	7	False	False	-0.031510353
learning	655	19	155	0.6069419	0.62988913	4	False	True	-0.022947252
energy	656	19	155	0.50659746	0.68560165	369	False	False	-0.17900419
run	657	19	155	0.5555402	0.7618273	297	False	False	-0.20628709
delivery	658	19	155	0.44319877	0.63852185	543	False	False	-0.19532308
net	659	19	155	0.47584808	0.6207058	198	False	False	-0.1448577
popular	660	19	155	0.60057837	0.6652875	8	False	False	-0.06470913
term	661	19	155	0.57520664	0.7454844	192	False	False	-0.17027777
film	662	19	155	0.63231355	0.65061426	2	False	True	-0.018300712
stories	663	19	155	0.6793267	0.6164521	1	True	True	0.062874615
put	664	19	155	0.78895634	0.8003367	4	False	True	-0.011380374
computers	665	19	155	0.71654373	0.69334745	1	True	True	0.02319628
journal	666	19	155	0.5485163	0.61456645	10	False	False	-0.06605017
reports	667	19	155	0.7183374	0.7030304	1	True	True	0.015307009
co	668	19	155	0.5163317	0.54105806	4	False	True	-0.02472639
try	669	19	155	0.7135924	0.79845655	15	False	False	-0.08486414
welcome	670	19	155	0.57541656	0.6178848	5	False	True	-0.04246825
central	671	19	155	0.5921269	0.7228495	45	False	False	-0.13072258
images	672	19	155	0.7559855	0.64965045	1	True	True	0.106335044
president	673	19	155	0.52981526	0.6754858	257	False	False	-0.14567053
notice	674	19	155	0.5533367	0.70368415	140	False	False	-0.15034747
god	675	19	155	0.54993707	0.7179703	114	False	False	-0.16803324
original	676	19	155	0.67847204	0.6983809	2	False	True	-0.019908845
head	677	19	155	0.55171984	0.7633234	278	False	False	-0.21160358
radio	678	19	155	0.55158734	0.603636	15	False	False	-0.052048683
until	679	19	155	0.654144	0.73343885	35	False	False	-0.07929486
cell	680	19	155	0.39987928	0.744339	930	False	False	-0.3444597
color	681	19	155	0.6670486	0.62289405	1	True	True	0.044154525
self	682	19	155	0.5194008	0.7319079	289	False	False	-0.21250713
council	683	19	155	0.6238006	0.6038541	1	True	True	0.019946456
away	684	19	155	0.6598078	0.8418042	137	False	False	-0.1819964
includes	685	19	155	0.66925263	0.763497	10	False	False	-0.09424436
track	686	19	155	0.533056	0.62060076	83	False	False	-0.08754474
australia	687	19	155	0.58299935	0.63057023	4	False	True	-0.047570884
discussion	688	19	155	0.6371312	0.66243047	2	False	True	-0.025299251
archive	689	19	155	0.6881165	0.6102304	1	True	True	0.077886105
once	690	19	155	0.7293452	0.83259094	34	False	False	-0.103245735
others	691	19	155	0.7526306	0.7687727	4	False	True	-0.01614213
agreement	692	19	155	0.639297	0.69526136	7	False	False	-0.05596435
format	693	19	155	0.64762837	0.5975188	1	True	True	0.050109565
least	694	19	155	0.6830548	0.7368408	13	False	False	-0.05378598
society	695	19	155	0.62189823	0.634254	3	False	True	-0.012355745
months	696	19	155	0.6815391	0.7201527	8	False	False	-0.038613558
log	697	19	155	0.6228661	0.5597659	1	True	True	0.06310022
safety	698	19	155	0.57154965	0.64542615	29	False	False	-0.0738765
friends	699	19	155	0.71326417	0.6612891	1	True	True	0.05197507
sure	700	19	155	0.8481325	0.8374193	1	True	True	0.01071322
trade	701	19	155	0.48009863	0.7463769	644	False	False	-0.26627824
edition	702	19	155	0.5398762	0.7112096	56	False	False	-0.17133337
cars	703	19	155	0.61050224	0.6180304	2	False	True	-0.007528186
messages	704	19	155	0.6433163	0.6181204	1	True	True	0.025195956
marketing	705	19	155	0.5925534	0.6734159	4	False	True	-0.08086252
tell	706	19	155	0.7378208	0.7172905	1	True	True	0.020530283
